Player_Id,Year,Rnd,Pick,Tm,Player,Pos,Position.Standard,First4AV,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_Tds,Tkl,Def_Int,Sk,Official.Name,LONGITUDE,LATITUDE
BostJo21,1985,6,149,KAN,John Bostic,DB,DB,2,22,1987,0,0,0,2,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Bethune-Cookman,NA,NA,NA
BosoCa00,1986,8,207,PIT,Cap Boso,TE,TE,5,23,1991,0,0,0,5,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,54,591,4,NA,NA,Illinois,NA,NA,NA
BosaJo20,1987,1,16,MIA,John Bosa,DE,DE,10,23,1989,0,0,1,10,10,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Boston Col.,NA,NA,NA
BootJo20,1988,10,257,NYJ,John Booty,DB,DB,12,22,1995,0,0,2,22,3,102,NA,NA,NA,NA,NA,NA,NA,NA,1,48,0,14,4,TCU,NA,NA,NA
BonoSt00,1985,6,142,MIN,Steve Bono,QB,QB,2,23,1999,0,1,2,32,0,88,934,1701,10439,62,42,125,257,7,1,2,0,NA,NA,UCLA,NA,NA,NA
BonnMe20,1993,NA,154,DEN,Melvin Bonner,WR,WR,0,23,1993,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BonnBr20,1988,9,247,SFO,Brian Bonner,LB,LB,0,22,1989,0,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota,NA,NA,NA
BomaRh00,2009,5,151,NYG,Rhett Bomar,QB,QB,0,24,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BoltSc20,1988,12,312,GNB,Scott Bolton,WR,WR,0,23,1988,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,33,0,NA,NA,Auburn,NA,NA,NA
BollKy00,2003,1,19,BAL,Kyle Boller,QB,QB,19,22,2011,0,0,4,17,18,67,861,1519,8931,48,54,176,572,2,0,0,0,8,NA,,NA,NA,NA
BollBr20,1992,3,76,SFO,Brian Bollinger,G,G,5,23,1994,0,0,0,5,5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,NA,NA,NA
BollBr00,2003,6,200,NYJ,Brooks Bollinger,QB,QB,6,23,2008,0,0,1,6,5,21,211,360,2226,9,9,41,155,0,NA,NA,NA,2,NA,,NA,NA,NA
BoldAn00,2003,2,54,ARI,Anquan Boldin,WR,WR,43,22,2016,0,3,13,84,49,197,1,4,-6,0,1,42,229,1,1057,13587,80,30,NA,,NA,NA,NA
BolcNe20,1990,6,146,SEA,Ned Bolcar,LB,LB,2,23,1991,0,0,0,2,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Notre Dame,NA,NA,NA
BobxAd20,1989,10,265,NYJ,Adam Bob,LB,LB,0,21,1989,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Texas A&M,NA,NA,NA
BoatHa20,1991,5,137,SFO,Harry Boatswain,G,G,16,22,1996,0,0,0,14,9,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Haven,NA,NA,NA
BlunMa00,1992,2,40,KAN,Matt Blundin,QB,QB,0,23,1997,0,0,0,0,0,3,2,9,15,0,2,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,NA,NA,NA
BlouEr00,1992,8,202,PHO,Eric Blount,WR,WR,1,22,1993,0,0,0,1,1,10,NA,NA,NA,NA,NA,6,27,1,8,54,0,NA,NA,North Carolina,NA,NA,NA
BlouAl20,1987,9,235,DAL,Alvin Blount,RB,RB,1,22,1987,0,0,0,1,1,2,NA,NA,NA,NA,NA,46,125,3,1,5,0,NA,NA,Maryland,NA,NA,NA
BledDr00,1993,NA,1,NWE,Drew Bledsoe,QB,QB,42,21,2006,0,4,12,103,71,194,3839,6717,44611,251,206,385,764,10,1,-9,0,NA,NA,,NA,NA,NA
BlayAn20,1988,4,103,CLE,Anthony Blaylock,DB,DB,11,23,1993,0,0,2,14,6,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,Winston-Salem St.,NA,NA,NA
BlakJe00,1992,6,166,NYJ,Jeff Blake,QB,QB,37,21,2005,0,1,8,68,0,119,1827,3241,21711,134,99,418,2027,14,NA,NA,NA,NA,NA,East Carolina,NA,NA,NA
BlaiPa20,1986,4,110,CHI,Paul Blair,T,T,3,23,1990,0,0,0,3,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oklahoma St.,NA,NA,NA
BladBr00,1988,2,49,SEA,Brian Blades,WR,WR,31,23,1998,0,1,9,59,59,156,0,0,0,0,0,21,156,0,581,7620,34,NA,NA,Miami (FL),NA,NA,NA
BladBe00,1988,1,3,DET,Bennie Blades,DB,DB,31,22,1997,0,1,9,45,43,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,Miami (FL),NA,NA,NA
BlacRo20,1990,2,34,SEA,Robert Blackmon,DB,DB,32,23,1998,0,0,8,44,39,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,10.5,Baylor,NA,NA,NA
BlacMi21,1986,9,237,SEA,Mike Black,T,T,1,22,1987,0,0,0,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sacramento St.,NA,NA,NA
BlacJo20,2003,5,153,KAN,Jordan Black,T,T,16,23,2012,0,0,2,22,14,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,,NA,NA,NA
BlacJe20,1993,NA,197,SEA,Jeff Blackshear,G,G,20,24,2002,0,0,6,42,9,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BishGr20,1993,NA,93,NYG,Greg Bishop,G,G,15,22,1999,0,0,4,27,27,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BishBl00,1993,NA,214,HOU,Blaine Bishop,DB,DB,26,23,2002,0,4,8,58,54,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BirdJJ00,1988,8,216,CLE,J.J. Birden,WR,WR,29,23,1996,0,0,5,31,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,244,3441,17,NA,NA,Oregon,NA,NA,NA
BiluCh00,2012,6,189,OAK,Christo Bilukidi,DE,DE,1,22,2014,0,0,0,1,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1,NA,NA,NA
BillLe20,1986,2,38,CIN,Lewis Billups,DB,DB,27,22,1992,0,0,5,28,27,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,North Alabama,NA,NA,NA
BiggE.99,2009,7,217,TAM,E.J. Biggers,DB,DB,0,22,2015,0,0,1,13,8,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,NA,,NA,NA,NA
BienEr00,1991,2,39,SDG,Eric Bieniemy,RB,RB,14,22,1999,0,0,0,23,6,142,0,2,0,0,0,387,1589,11,146,1223,0,NA,NA,Colorado,NA,NA,NA
BiekGr20,1993,NA,181,RAI,Greg Biekert,LB,LB,22,24,2003,0,0,9,60,52,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BickDu00,1985,1,5,IND,Duane Bickett,LB,LB,48,22,1996,0,1,9,63,62,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,53,USC,NA,NA,NA
BeueSt00,1987,4,110,RAI,Steve Beuerlein,QB,QB,16,22,2003,0,1,4,69,9,147,1894,3328,24046,147,112,225,496,5,1,21,0,NA,NA,Notre Dame,NA,NA,NA
BettJe00,1993,NA,10,RAM,Jerome Bettis HOF,RB,RB,35,21,2005,2,6,11,79,19,192,3,6,63,3,1,3479,13662,91,200,1449,3,NA,NA,,NA,NA,NA
BethGe20,1989,7,188,RAM,George Bethune,LB,LB,2,22,1990,0,0,0,2,2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Alabama,NA,NA,NA
BertBi20,1987,12,321,NYG,Bill Berthusen,NT,DT,2,23,1987,0,0,0,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,Iowa St.,NA,NA,NA
BerrRa20,1987,2,44,MIN,Ray Berry,LB,LB,17,23,1993,0,0,2,18,17,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,Baylor,NA,NA,NA
BerrLa20,1990,3,78,RAM,Latin Berry,DB,DB,2,23,1992,0,0,0,2,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oregon,NA,NA,NA
BerrEd21,1986,7,183,GNB,Ed Berry,DB,DB,2,23,1987,0,0,0,2,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utah St.,NA,NA,NA
BernRo00,1987,1,24,SDG,Rod Bernstine,RB,RB,18,22,1995,0,0,3,31,20,84,1,1,11,1,0,670,2990,22,149,1384,2,NA,NA,Texas A&M,NA,NA,NA
BergSc20,1985,2,51,STL,Scott Bergold,T,T,1,23,1985,0,0,0,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wisconsin,NA,NA,NA
BentBi00,2012,3,85,DET,Bill Bentley,DB,DB,3,23,2015,0,0,0,3,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,,NA,NA,NA
BensTr20,1985,5,120,NYJ,Troy Benson,LB,LB,18,22,1989,0,0,3,17,17,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,Pittsburgh,NA,NA,NA
BensMi20,1989,3,72,IND,Mitchell Benson,NT,DT,3,22,1991,0,0,0,3,2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TCU,NA,NA,NA
BennTo21,1990,1,18,GNB,Tony Bennett,DE,DE,31,23,1997,0,0,5,42,20,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.5,Mississippi,NA,NA,NA
BennEd00,1992,4,103,GNB,Edgar Bennett,RB,RB,47,23,1999,0,0,5,48,43,112,1,2,18,1,0,1115,3992,21,284,2245,10,NA,NA,Florida St.,NA,NA,NA
BennCo00,1987,1,2,IND,Cornelius Bennett,LB,LB,48,22,2000,1,5,14,90,9,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,71.5,Alabama,NA,NA,NA
BennCh20,1985,7,190,CHI,Charles Bennett,DE,DE,1,22,1987,0,0,0,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,La-Lafayette,NA,NA,NA
BennAn20,1991,12,322,CIN,Antoine Bennett,DB,DB,1,23,1992,0,0,0,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida A&M,NA,NA,NA
BelsJa20,1992,8,197,IND,Jason Belser,DB,DB,29,22,2002,0,0,8,48,46,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9,Oklahoma,NA,NA,NA
BellYe20,2003,6,213,MIA,Yeremiah Bell,DB,DB,14,25,2013,0,1,7,39,26,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,NA,,NA,NA,NA
BellRi00,1990,12,319,PIT,Richard Bell,RB,RB,2,23,1990,0,0,0,2,2,16,NA,NA,NA,NA,NA,5,18,0,12,137,1,NA,NA,Nebraska,NA,NA,NA
BellNi00,1991,2,43,RAI,Nick Bell,RB,RB,8,23,1993,0,0,0,8,8,35,NA,NA,NA,NA,NA,226,853,7,21,213,0,NA,NA,Iowa,NA,NA,NA
BellMi21,1990,2,50,PHI,Mike Bellamy,WR,WR,0,24,1990,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Illinois,NA,NA,NA
BellMa00,1987,7,170,IND,Mark Bellini,WR,WR,2,23,1988,0,0,0,2,2,25,NA,NA,NA,NA,NA,NA,NA,NA,10,133,0,NA,NA,BYU,NA,NA,NA
BellLe20,1987,3,76,CIN,Len Bell,DB,DB,0,23,1987,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indiana,NA,NA,NA
BellKe00,1988,7,180,MIA,Kerwin Bell,QB,QB,0,23,1996,0,0,0,0,NA,1,5,5,75,1,0,1,-1,0,NA,NA,NA,NA,NA,Florida,NA,NA,NA
BellAn20,1986,1,5,STL,Anthony Bell,LB,LB,27,22,1992,0,0,4,28,25,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,Michigan St.,NA,NA,NA
BeliCh20,1993,NA,127,RAM,Chuck Belin,G,G,3,22,1996,0,0,0,3,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BelcKe21,1985,7,186,RAI,Kevin Belcher,T,T,1,23,1987,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wisconsin,NA,NA,NA
BehnMa20,1985,2,47,PIT,Mark Behning,T,T,2,24,1986,0,0,0,2,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nebraska,NA,NA,NA
BeebDo00,1989,3,82,BUF,Don Beebe,WR,WR,22,24,1997,0,0,4,33,24,116,NA,NA,NA,NA,NA,4,28,0,219,3416,23,NA,NA,Chadron St.,NA,NA,NA
BeckTr00,2009,3,100,NYG,Travis Beckum,TE,TE,2,22,2012,0,0,0,2,2,48,NA,NA,NA,NA,NA,NA,NA,NA,26,264,3,3,NA,,NA,NA,NA
BeckIa20,1990,5,114,TAM,Ian Beckles,G,G,26,23,1998,0,0,9,37,32,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indiana,NA,NA,NA
BeckBr00,1988,7,183,MIN,Brad Beckman,TE,TE,1,23,1989,0,0,0,1,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,11,102,1,NA,NA,Nebraska-Omaha,NA,NA,NA
BeauCl20,1985,10,258,DET,Clayton Beauford,WR,WR,0,22,1987,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Auburn,NA,NA,NA
BeatWi20,2009,2,60,NYG,Will Beatty,T,T,25,24,2016,0,0,4,30,30,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,NA,,NA,NA,NA
BaylJo21,1988,5,129,IND,John Baylor,DB,DB,18,23,1993,0,0,2,17,17,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,Southern Miss,NA,NA,NA
BaxxCa20,1989,8,200,TAM,Carl Bax,G,G,5,23,1990,0,0,0,5,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missouri,NA,NA,NA
BaxtFr00,1993,NA,115,NYJ,Fred Baxter,TE,TE,2,22,2003,0,0,3,7,6,134,NA,NA,NA,NA,NA,NA,NA,NA,100,1008,12,NA,NA,,NA,NA,NA
BaxtBr00,1989,11,303,MIN,Brad Baxter,RB,RB,20,22,1995,0,0,6,21,NA,94,NA,NA,NA,NA,NA,779,2928,35,80,587,0,NA,NA,Alabama St.,NA,NA,NA
BaxlRo20,1992,11,286,PHO,Rob Baxley,T,T,0,23,1992,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Iowa,NA,NA,NA
BavaMa00,1985,4,100,NYG,Mark Bavaro,TE,TE,32,22,1994,2,2,8,39,32,126,NA,NA,NA,NA,NA,NA,NA,NA,351,4733,39,NA,NA,Notre Dame,NA,NA,NA
BavaDa20,1990,9,225,PHO,David Bavaro,LB,LB,6,23,1994,0,0,0,6,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Syracuse,NA,NA,NA
BaugTo20,1986,4,87,KAN,Tom Baugh,C,C,9,22,1989,0,0,2,9,8,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southern Illinois,NA,NA,NA
BatyGr00,1986,8,220,NWE,Greg Baty,TE,TE,4,22,1994,0,0,1,8,4,102,NA,NA,NA,NA,NA,NA,NA,NA,85,883,8,NA,NA,Stanford,NA,NA,NA
BattJu20,2003,3,92,KAN,Julian Battle,DB,DB,2,22,2004,0,0,0,2,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,,NA,NA,NA
BattAr00,2003,6,197,SFO,Arnaz Battle,WR,WR,16,23,2011,0,0,3,18,18,113,2,3,27,0,0,22,77,1,178,2150,11,40,NA,,NA,NA,NA
BateSo20,2003,4,135,SEA,Solomon Bates,LB,LB,2,21,2004,0,0,0,2,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,,NA,NA,NA
BatePa20,1993,NA,12,RAI,Patrick Bates,DB,DB,8,22,1996,0,0,1,8,5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BateMi00,1992,6,150,SEA,Michael Bates,RB,RB,2,22,2003,1,5,0,6,1,145,NA,NA,NA,NA,NA,12,33,0,12,158,1,NA,NA,Arizona,NA,NA,NA
BarwCo99,2009,2,46,HOU,Connor Barwin,DE,DE,26,22,2016,0,1,6,40,16,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,NA,,NA,NA,NA
BartSt01,1987,6,143,TAM,Steve Bartalo,RB,RB,0,23,1987,0,0,0,0,0,9,0,1,0,0,1,9,30,1,1,5,0,NA,NA,Colorado St.,NA,NA,NA
BartHa00,1987,1,22,SFO,Harris Barton,T,T,41,23,1996,2,1,10,78,78,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,NA,NA,NA
BartEp20,1992,9,241,PHI,Ephesians Bartley,LB,LB,0,23,1992,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,NA,NA,NA
BartDo20,1987,4,91,RAM,Doug Bartlett,DT,DT,1,24,1988,0,0,0,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Northern Illinois,NA,NA,NA
BarrRe00,1991,3,58,DET,Reggie Barrett,WR,WR,1,22,1992,0,0,0,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,4,67,1,NA,NA,Texas-El Paso,NA,NA,NA
BarrMi20,1993,NA,47,HOU,Micheal Barrow,LB,LB,24,23,2005,0,0,10,62,18,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BarnTo22,1986,9,223,TAM,Tommy Barnhardt,P,P,10,23,2000,0,0,9,21,2,186,2,3,32,0,0,12,66,0,NA,NA,NA,NA,NA,North Carolina,NA,NA,NA
BarnTi00,1991,3,77,KAN,Tim Barnett,WR,WR,14,23,1993,0,0,1,14,14,44,NA,NA,NA,NA,NA,1,3,0,82,1188,10,NA,NA,Jackson St.,NA,NA,NA
BarnOl20,1990,3,55,ATL,Oliver Barnett,DE,DE,12,24,1995,0,0,0,12,5,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Kentucky,NA,NA,NA
BarnNi20,2003,1,29,GNB,Nick Barnett,LB,LB,45,22,2013,0,0,9,62,51,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732,NA,,NA,NA,NA
BarnLe20,1986,5,138,CHI,Lew Barnes,WR,WR,2,23,1989,0,0,0,2,2,31,NA,NA,NA,NA,NA,NA,NA,NA,4,54,0,NA,NA,Oregon,NA,NA,NA
BarnKe99,2009,3,80,WAS,Kevin Barnes,DB,DB,3,23,2012,0,0,0,3,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,,NA,NA,NA
BarnJo00,1992,9,231,SDG,Johnnie Barnes,WR,WR,2,24,1995,0,0,0,2,2,29,NA,NA,NA,NA,NA,NA,NA,NA,14,191,0,NA,NA,Hampton,NA,NA,NA
BarnHa20,1990,4,101,CLE,Harlon Barnett,DB,DB,19,23,1996,0,0,4,24,4,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,Michigan St.,NA,NA,NA
BarnFr00,1990,3,77,PHI,Fred Barnett,WR,WR,37,24,1997,0,1,6,43,38,96,NA,NA,NA,NA,NA,4,-2,0,361,5362,32,NA,NA,Arkansas St.,NA,NA,NA
BarlCo20,1992,5,129,PHI,Corey Barlow,DB,DB,1,21,1993,0,0,0,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Auburn,NA,NA,NA
BarkTo20,1992,10,280,WAS,Tony Barker,LB,LB,1,24,1992,0,0,0,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rice,NA,NA,NA
BarkRo20,1992,4,98,MIN,Roy Barker,DE,DE,32,23,2000,0,0,6,41,19,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,44.5,North Carolina,NA,NA,NA
BardRa00,2009,3,85,NYG,Ramses Barden,WR,WR,4,23,2012,0,0,0,4,4,29,NA,NA,NA,NA,NA,NA,NA,NA,29,394,0,NA,NA,,NA,NA,NA
BarbRo20,1987,7,184,SEA,Roland Barbay,NT,DT,0,22,1987,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LSU,NA,NA,NA
BarbMi00,1989,4,112,SFO,Michael Barber,WR,WR,4,22,1992,0,0,0,4,0,41,NA,NA,NA,NA,NA,1,-13,0,38,483,2,NA,NA,Marshall,NA,NA,NA
BarbKu20,1992,2,42,NYJ,Kurt Barber,LB,LB,4,23,1995,0,0,0,4,4,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,USC,NA,NA,NA
BantTu20,2003,7,239,NWE,Tully Banta-Cain,LB,LB,14,23,2010,0,0,1,23,16,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,,NA,NA,NA
BankRo21,1987,5,114,IND,Roy Banks,WR,WR,0,21,1988,0,0,0,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East. Illinois,NA,NA,NA
BankRo20,1987,7,176,HOU,Robert Banks,DE,DE,13,23,1990,0,0,2,13,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Notre Dame,NA,NA,NA
BankMi21,1992,4,100,PHO,Michael Bankston,DE,DE,35,22,2000,0,0,9,51,38,144,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,27,Sam Houston St.,NA,NA,NA
BankFr00,1985,8,203,CLE,Fred Banks,WR,WR,10,23,1993,0,0,0,14,1,80,NA,NA,NA,NA,NA,1,3,0,105,1636,10,NA,NA,Liberty,NA,NA,NA
BankCh00,1986,12,310,HOU,Chuck Banks,RB,RB,3,22,1987,0,0,0,3,1,16,NA,NA,NA,NA,NA,79,325,0,16,121,0,NA,NA,West Virginia Tech,NA,NA,NA
BaneJo20,1990,11,295,HOU,Joey Banes,T,T,0,23,1990,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Houston,NA,NA,NA
BallMi20,1988,4,104,IND,Michael Ball,DB,DB,14,24,1993,0,0,2,13,13,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Saginaw Valley St.,NA,NA,NA
BallJe00,1987,3,63,DET,Jerry Ball,NT,DT,44,22,1999,1,3,10,67,41,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32.5,SMU,NA,NA,NA
BallHo00,1987,11,283,BUF,Howard Ballard,T,T,39,23,1998,0,2,10,67,43,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama A&M,NA,NA,NA
BallEr00,1989,2,35,CIN,Eric Ball,RB,RB,5,23,1995,0,0,2,5,5,97,NA,NA,NA,NA,NA,158,586,8,22,216,3,NA,NA,UCLA,NA,NA,NA
BaldRa00,1991,4,92,MIN,Randy Baldwin,RB,RB,3,24,1996,0,0,0,3,0,65,NA,NA,NA,NA,NA,74,231,0,6,50,1,NA,NA,Mississippi,NA,NA,NA
BaldGa20,1986,9,229,KAN,Gary Baldinger,DE,DE,3,22,1992,0,0,0,4,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wake Forest,NA,NA,NA
BakeTo20,1986,10,252,ATL,Tony Baker,RB,RB,0,22,1989,0,0,0,0,0,18,NA,NA,NA,NA,NA,24,53,0,2,18,0,NA,NA,East Carolina,NA,NA,NA
BakeSt00,1987,3,83,NYG,Stephen Baker,WR,WR,23,23,1992,0,0,5,24,24,90,NA,NA,NA,NA,NA,2,21,0,141,2587,21,NA,NA,Fresno St.,NA,NA,NA
BakeSh20,1993,NA,205,ATL,Shannon Baker,WR,WR,0,22,1994,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,15,0,NA,NA,,NA,NA,NA
BakeMy20,1993,NA,100,CHI,Myron Baker,LB,LB,7,22,1997,0,0,0,7,6,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA
BailVi00,1993,NA,50,PHI,Victor Bailey,WR,WR,8,23,1996,0,0,1,8,8,34,NA,NA,NA,NA,NA,NA,NA,NA,62,868,2,NA,NA,,NA,NA,NA
BailRo20,1991,4,107,RAM,Robert Bailey,DB,DB,8,23,2001,0,0,1,18,7,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,Miami (FL),NA,NA,NA
BailJo00,1990,9,228,CHI,Johnny Bailey,RB,RB,16,23,1995,0,1,0,17,2,81,1,1,22,0,0,189,832,6,161,1355,1,NA,NA,Texas A&M-Kingsville,NA,NA,NA
BailCa20,1988,9,235,BUF,Carlton Bailey,LB,LB,18,23,1997,0,0,6,44,14,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,North Carolina,NA,NA,NA
BailBo20,2003,2,34,DET,Boss Bailey,LB,LB,22,23,2008,0,0,4,22,21,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,,NA,NA,NA
BadaRi00,1986,7,186,WAS,Rick Badanjek,RB,RB,1,24,1988,0,0,0,1,0,14,NA,NA,NA,NA,NA,29,87,1,6,35,0,NA,NA,Maryland,NA,NA,NA
BacoWa20,2003,6,202,ATL,Waine Bacon,DB,DB,1,24,2004,0,0,0,1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,,NA,NA,NA
BabeRo20,2003,4,123,NYG,Roderick Babers,DB,DB,0,22,2004,0,0,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,,NA,NA,NA
AyerRo99,2009,1,18,DEN,Robert Ayers,DE,DE,16,24,2016,0,0,3,20,14,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,NA,,NA,NA,NA
AwalRo00,1987,3,62,STL,Robert Awalt,TE,TE,14,23,1993,0,0,3,13,12,95,0,1,0,0,1,2,-9,0,138,1583,10,NA,NA,San Diego St.,NA,NA,NA
